key,file,label,node_count,edge_density,percent_difference_network_tr,percent_difference_cluster_tr,difference,tr_citing_x.1,tr_cited_x.1,tr_citing_y.1,tr_cited_y.1
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-0.5,,,1.0,2.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,1.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-0.6666666666666666,,,1.0,3.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-1.0,,,0.0,1.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-1.0,,,0.0,2.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,more_citing,1.0,0.0,-0.7142857142857143,-0.5,0.2142857142857143,2.0,7.0,1.0,2.0
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-1.0,,,0.0,2.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-1.0,,,0.0,1.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-1.0,,,0.0,1.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,6.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-0.5,,,1.0,2.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,2.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,0.0,,,1.0,1.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,2.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-1.0,,,0.0,2.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-1.0,,,0.0,11.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,0.0,,,1.0,1.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,2.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-1.0,,,0.0,5.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,1.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-0.5,,,1.0,2.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,1.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,1.0,,1.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,2.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-1.0,-1.0,0.0,0.0,4.0,0.0,4.0
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-1.0,,,0.0,1.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-1.0,,,0.0,6.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,1.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,1.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-1.0,,,0.0,1.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-1.0,,,0.0,1.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,more_citing,1.0,0.0,-0.8,-0.5,0.30000000000000004,2.0,10.0,1.0,2.0
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-1.0,,,0.0,1.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-1.0,-1.0,0.0,0.0,3.0,0.0,1.0
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-0.8333333333333334,,,1.0,6.0,1.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-0.5,,,2.0,4.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-1.0,-1.0,0.0,0.0,2.0,0.0,1.0
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-1.0,,,0.0,1.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-1.0,,,0.0,1.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-0.3333333333333333,,,2.0,3.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-1.0,,,0.0,1.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-1.0,,,0.0,1.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,3.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-1.0,,,0.0,2.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-1.0,,,0.0,1.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-0.3333333333333333,,,2.0,3.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-1.0,,,0.0,1.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-1.0,,,0.0,1.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-1.0,,,0.0,1.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,1.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,4.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,1.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-1.0,,,0.0,1.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-1.0,,,0.0,2.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,-1.0,,,0.0,2.0,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,1.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,more_cited,1.0,0.0,1.5,0.0,-1.5,5.0,2.0,2.0,2.0
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
0.005,output_0.005.csv_aggregated.csv,neutral,1.0,0.0,,,,0.0,,0.0,
