cluster_id,cp_level_x,cp_level_x.1,cp_level_x.2,cp_level_x.3,cp_r_citing_zero_x,cp_r_citing_zero_x.1,cp_r_citing_zero_x.2,cp_r_citing_zero_x.3,cp_r_citing_nonzero_x,cp_r_citing_nonzero_x.1,cp_r_citing_nonzero_x.2,cp_r_citing_nonzero_x.3,tr_citing_x,tr_citing_x.1,tr_citing_x.2,tr_citing_x.3,cp_r_cited_zero_x,cp_r_cited_zero_x.1,cp_r_cited_zero_x.2,cp_r_cited_zero_x.3,cp_r_cited_nonzero_x,cp_r_cited_nonzero_x.1,cp_r_cited_nonzero_x.2,cp_r_cited_nonzero_x.3,tr_cited_x,tr_cited_x.1,tr_cited_x.2,tr_cited_x.3,cp_level_y,cp_level_y.1,cp_level_y.2,cp_level_y.3,cp_r_citing_zero_y,cp_r_citing_zero_y.1,cp_r_citing_zero_y.2,cp_r_citing_zero_y.3,cp_r_citing_nonzero_y,cp_r_citing_nonzero_y.1,cp_r_citing_nonzero_y.2,cp_r_citing_nonzero_y.3,tr_citing_y,tr_citing_y.1,tr_citing_y.2,tr_citing_y.3,cp_r_cited_zero_y,cp_r_cited_zero_y.1,cp_r_cited_zero_y.2,cp_r_cited_zero_y.3,cp_r_cited_nonzero_y,cp_r_cited_nonzero_y.1,cp_r_cited_nonzero_y.2,cp_r_cited_nonzero_y.3,tr_cited_y,tr_cited_y.1,tr_cited_y.2,tr_cited_y.3,network_degree,network_degree.1,network_degree.2,network_degree.3,network_indegree,network_indegree.1,network_indegree.2,network_indegree.3,network_outdegree,network_outdegree.1,network_outdegree.2,network_outdegree.3,cluster_degree,cluster_degree.1,cluster_degree.2,cluster_degree.3,cluster_indegree,cluster_indegree.1,cluster_indegree.2,cluster_indegree.3,cluster_outdegree,cluster_outdegree.1,cluster_outdegree.2,cluster_outdegree.3,node_count,edge_count,edge_density
,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,,,0.0
Cluster_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
18,19.235294117647058,6540,0,280,4.720588235294118,1605,0,48,14.514705882352942,4935,0,232,63.27647058823529,21514,0,1467,5.55,1887,0,232,13.685294117647059,4653,0,193,70.67647058823529,24030,0,663,8.929230769230768,2902.0,0.0,82.0,1.8923076923076922,615.0,0.0,10.0,7.036923076923077,2287.0,0.0,79.0,33.10769230769231,10760.0,0.0,726.0,2.16,702.0,0.0,80.0,6.769230769230769,2200.0,0.0,74.0,34.24307692307692,11129.0,0.0,371.0,40.53235294117647,13781,4,338,19.235294117647058,6540,0,280,21.29705882352941,7241,0,125,10.43939393939394,3445.0,1.0,47.0,5.136363636363637,1695.0,0.0,42.0,5.303030303030303,1750.0,0.0,30.0,340.0,3962.0,0.0687489154954017
19,19.452662721893493,6575,0,203,4.239644970414201,1433,0,41,15.21301775147929,5142,0,162,77.6923076923077,26260,0,978,4.837278106508876,1635,0,164,14.615384615384615,4940,0,150,80.09763313609467,27073,0,676,10.224924012158056,3364.0,0.0,65.0,1.7446808510638299,574.0,0.0,10.0,8.480243161094226,2790.0,0.0,63.0,50.361702127659576,16569.0,0.0,874.0,1.7355623100303952,571.0,0.0,65.0,8.48936170212766,2793.0,0.0,58.0,51.03951367781155,16792.0,0.0,558.0,39.76923076923077,13442,4,330,19.452662721893493,6575,0,203,20.316568047337277,6867,0,282,14.679878048780488,4815.0,1.0,60.0,7.189024390243903,2358.0,0.0,53.0,7.490853658536586,2457.0,0.0,42.0,338.0,4449.0,0.07811704387828561
20,17.83231707317073,5849,0,283,3.2469512195121952,1065,0,63,14.585365853658537,4784,0,267,103.40243902439025,33916,0,3497,3.1615853658536586,1037,0,243,14.670731707317072,4812,0,191,103.27134146341463,33873,0,1116,12.894080996884735,4139.0,0.0,172.0,1.7102803738317758,549.0,0.0,8.0,11.18380062305296,3590.0,0.0,171.0,91.98130841121495,29526.0,0.0,2909.0,1.560747663551402,501.0,0.0,172.0,11.333333333333334,3638.0,0.0,139.0,91.93146417445483,29510.0,0.0,990.0,35.44512195121951,11626,4,285,17.83231707317073,5849,0,283,17.61280487804878,5777,0,84,16.713375796178344,5248.0,1.0,89.0,8.321656050955413,2613.0,0.0,89.0,8.39171974522293,2635.0,0.0,51.0,328.0,4952.0,0.09233982248079362
21,16.052147239263803,5233,0,180,3.4693251533742333,1131,0,39,12.582822085889571,4102,0,157,57.30061349693251,18680,0,1390,3.1932515337423313,1041,0,162,12.858895705521473,4192,0,143,58.95092024539877,19218,0,601,8.949685534591195,2846.0,0.0,97.0,1.7610062893081762,560.0,0.0,7.0,7.188679245283019,2286.0,0.0,94.0,34.704402515723274,11036.0,0.0,1038.0,1.3867924528301887,441.0,0.0,97.0,7.562893081761007,2405.0,0.0,77.0,34.95283018867924,11115.0,0.0,408.0,32.41104294478528,10566,4,200,16.052147239263803,5233,0,180,16.358895705521473,5333,0,75,12.41311475409836,3786.0,1.0,54.0,6.127868852459017,1869.0,0.0,54.0,6.285245901639344,1917.0,0.0,35.0,326.0,3855.0,0.07277017461066541
22,13.428571428571429,4042,0,108,3.727574750830565,1122,0,19,9.700996677740864,2920,0,101,34.87043189368771,10496,0,659,4.737541528239203,1426,0,81,8.691029900332225,2616,0,82,35.966777408637874,10826,0,371,7.081911262798635,2075.0,0.0,58.0,1.6313993174061434,478.0,0.0,7.0,5.450511945392491,1597.0,0.0,55.0,21.590443686006825,6326.0,0.0,418.0,2.0716723549488054,607.0,0.0,36.0,5.010238907849829,1468.0,0.0,49.0,21.679180887372013,6352.0,0.0,266.0,26.817275747508305,8072,4,174,13.428571428571429,4042,0,108,13.388704318936878,4030,0,121,9.448630136986301,2759.0,1.0,44.0,4.801369863013699,1402.0,0.0,33.0,4.647260273972603,1357.0,0.0,34.0,301.0,2842.0,0.06294573643410853
23,22.416107382550337,6680,0,273,4.3624161073825505,1300,0,45,18.053691275167786,5380,0,228,103.37919463087249,30807,0,1573,4.546979865771812,1355,0,238,17.869127516778523,5325,0,121,109.89597315436242,32749,0,1269,11.297945205479452,3299.0,0.0,90.0,1.6849315068493151,492.0,0.0,11.0,9.613013698630137,2807.0,0.0,87.0,63.013698630136986,18400.0,0.0,1181.0,1.4246575342465753,416.0,0.0,56.0,9.873287671232877,2883.0,0.0,73.0,62.99657534246575,18395.0,0.0,625.0,46.31208053691275,13801,3,279,22.416107382550337,6680,0,273,23.895973154362416,7121,0,131,15.828178694158076,4606.0,1.0,59.0,7.780068728522337,2264.0,0.0,53.0,8.048109965635739,2342.0,0.0,39.0,298.0,4186.0,0.09459245700856439
24,19.783216783216783,5658,0,132,3.9895104895104896,1141,0,20,15.793706293706293,4517,0,131,80.78321678321679,23104,0,1197,4.29020979020979,1227,0,131,15.493006993006993,4431,0,105,89.75524475524476,25670,0,736,11.252669039145907,3162.0,0.0,83.0,1.7402135231316727,489.0,0.0,8.0,9.512455516014235,2673.0,0.0,82.0,57.29181494661922,16099.0,0.0,935.0,2.192170818505338,616.0,0.0,83.0,9.06049822064057,2546.0,0.0,74.0,57.20640569395018,16075.0,0.0,533.0,38.60489510489511,11041,4,152,19.783216783216783,5658,0,132,18.821678321678323,5383,0,141,14.2014652014652,3877.0,1.0,50.0,7.091575091575091,1936.0,0.0,44.0,7.1098901098901095,1941.0,0.0,48.0,286.0,3829.0,0.093951662372715
25,15.013986013986013,4294,0,103,4.475524475524476,1280,0,25,10.538461538461538,3014,0,93,33.75174825174825,9653,0,455,5.741258741258742,1642,0,103,9.272727272727273,2652,0,84,29.594405594405593,8464,0,281,5.9825174825174825,1711.0,0.0,44.0,1.6468531468531469,471.0,0.0,12.0,4.335664335664336,1240.0,0.0,39.0,14.213286713286713,4065.0,0.0,252.0,1.6958041958041958,485.0,0.0,44.0,4.286713286713287,1226.0,0.0,36.0,13.671328671328672,3910.0,0.0,143.0,27.902097902097903,7980,4,143,15.013986013986013,4294,0,103,12.888111888111888,3686,0,136,8.487455197132617,2368.0,1.0,31.0,4.433691756272402,1237.0,0.0,28.0,4.053763440860215,1131.0,0.0,22.0,286.0,2341.0,0.057440804809225865
26,14.473309608540925,4067,0,248,4.871886120996441,1369,0,31,9.601423487544483,2698,0,225,32.88256227758007,9240,0,1480,5.156583629893238,1449,0,136,9.316725978647687,2618,0,113,31.843416370106763,8948,0,286,6.491039426523297,1811.0,0.0,96.0,1.8351254480286738,512.0,0.0,13.0,4.655913978494624,1299.0,0.0,94.0,18.623655913978496,5196.0,0.0,790.0,1.5878136200716846,443.0,0.0,46.0,4.903225806451613,1368.0,0.0,67.0,18.08243727598566,5045.0,0.0,227.0,28.487544483985765,8005,3,257,14.473309608540925,4067,0,248,14.01423487544484,3938,0,146,7.835125448028674,2186.0,1.0,42.0,3.985663082437276,1112.0,0.0,42.0,3.849462365591398,1074.0,0.0,26.0,281.0,2454.0,0.06237925775292323
27,12.512455516014235,3516,0,203,3.601423487544484,1012,0,21,8.911032028469752,2504,0,184,31.537366548042705,8862,0,1343,3.793594306049822,1066,0,203,8.718861209964412,2450,0,102,32.370106761565836,9096,0,356,7.854961832061068,2058.0,0.0,122.0,1.9809160305343512,519.0,0.0,11.0,5.874045801526718,1539.0,0.0,119.0,21.927480916030536,5745.0,0.0,1041.0,1.9045801526717556,499.0,0.0,122.0,5.950381679389313,1559.0,0.0,77.0,22.03053435114504,5772.0,0.0,316.0,25.73665480427046,7232,3,203,12.512455516014235,3516,0,203,13.224199288256228,3716,0,133,7.784090909090909,2055.0,1.0,30.0,3.840909090909091,1014.0,0.0,28.0,3.9431818181818183,1041.0,0.0,18.0,281.0,2669.0,0.06784443314692425
28,12.378378378378379,3206,0,103,2.976833976833977,771,0,24,9.4015444015444,2435,0,89,46.92664092664093,12154,0,958,2.5405405405405403,658,0,90,9.837837837837839,2548,0,79,62.50579150579151,16189,0,686,8.110671936758893,2052.0,0.0,67.0,1.6126482213438735,408.0,0.0,7.0,6.4980237154150196,1644.0,0.0,66.0,36.723320158102766,9291.0,0.0,884.0,1.5098814229249011,382.0,0.0,59.0,6.600790513833992,1670.0,0.0,65.0,37.533596837944664,9496.0,0.0,462.0,29.16216216216216,7553,3,142,12.378378378378379,3206,0,103,16.783783783783782,4347,0,136,12.472,3118.0,1.0,55.0,6.192,1548.0,0.0,55.0,6.28,1570.0,0.0,34.0,259.0,2584.0,0.07733979827003083
29,13.586872586872587,3519,0,162,4.428571428571429,1147,0,38,9.158301158301159,2372,0,124,29.783783783783782,7714,0,587,5.308880308880309,1375,0,108,8.277992277992277,2144,0,112,28.44015444015444,7366,0,352,5.699604743083004,1442.0,0.0,49.0,1.7391304347826086,440.0,0.0,13.0,3.960474308300395,1002.0,0.0,47.0,13.320158102766799,3370.0,0.0,266.0,1.841897233201581,466.0,0.0,49.0,3.857707509881423,976.0,0.0,43.0,13.08695652173913,3311.0,0.0,122.0,27.683397683397683,7170,3,194,13.586872586872587,3519,0,162,14.096525096525097,3651,0,135,7.916,1979.0,1.0,31.0,3.924,981.0,0.0,28.0,3.992,998.0,0.0,21.0,259.0,1929.0,0.0577354763401275
30,13.517509727626459,3474,0,137,4.252918287937743,1093,0,52,9.264591439688717,2381,0,88,30.31906614785992,7792,0,437,5.186770428015564,1333,0,76,8.330739299610896,2141,0,84,31.291828793774318,8042,0,387,6.7028112449799195,1669.0,0.0,41.0,1.7951807228915662,447.0,0.0,11.0,4.907630522088353,1222.0,0.0,39.0,16.903614457831324,4209.0,0.0,210.0,2.317269076305221,577.0,0.0,41.0,4.385542168674699,1092.0,0.0,40.0,17.156626506024097,4272.0,0.0,222.0,27.291828793774318,7014,3,196,13.517509727626459,3474,0,137,13.77431906614786,3540,0,184,8.496,2124.0,1.0,37.0,4.22,1055.0,0.0,30.0,4.276,1069.0,0.0,19.0,257.0,2415.0,0.07341318093385214
31,9.566801619433198,2363,0,161,3.651821862348178,902,0,31,5.91497975708502,1461,0,134,16.93522267206478,4183,0,569,3.437246963562753,849,0,93,6.129554655870446,1514,0,68,17.02834008097166,4206,0,172,5.121338912133891,1224.0,0.0,77.0,1.7740585774058577,424.0,0.0,10.0,3.3472803347280333,800.0,0.0,69.0,10.04602510460251,2401.0,0.0,310.0,1.5899581589958158,380.0,0.0,37.0,3.5313807531380754,844.0,0.0,45.0,10.092050209205022,2412.0,0.0,122.0,19.42914979757085,4799,3,162,9.566801619433198,2363,0,161,9.862348178137651,2436,0,42,5.789699570815451,1349.0,1.0,26.0,2.866952789699571,668.0,0.0,23.0,2.92274678111588,681.0,0.0,22.0,247.0,1688.0,0.055561041440373916
32,23.388663967611336,5777,0,172,4.506072874493927,1113,0,17,18.88259109311741,4664,0,158,101.48582995951416,25067,0,1621,4.230769230769231,1045,0,71,19.157894736842106,4732,0,157,118.07692307692308,29165,0,989,12.380165289256198,2996.0,0.0,103.0,1.8925619834710743,458.0,0.0,7.0,10.487603305785123,2538.0,0.0,96.0,65.74380165289256,15910.0,0.0,1153.0,1.6322314049586777,395.0,0.0,43.0,10.74793388429752,2601.0,0.0,100.0,68.06611570247934,16472.0,0.0,552.0,51.15384615384615,12635,6,206,23.388663967611336,5777,0,172,27.765182186234817,6858,0,103,16.266666666666666,3904.0,1.0,64.0,8.045833333333333,1931.0,0.0,59.0,8.220833333333333,1973.0,0.0,45.0,247.0,3453.0,0.11365656166683125
33,12.881147540983607,3143,0,74,4.077868852459017,995,0,30,8.80327868852459,2148,0,60,30.028688524590162,7327,0,419,4.065573770491803,992,0,56,8.815573770491802,2151,0,67,34.18852459016394,8342,0,477,6.777777777777778,1647.0,0.0,45.0,1.8106995884773662,440.0,0.0,8.0,4.967078189300412,1207.0,0.0,43.0,18.358024691358025,4461.0,0.0,336.0,2.0329218106995883,494.0,0.0,45.0,4.744855967078189,1153.0,0.0,35.0,18.329218106995885,4454.0,0.0,192.0,29.135245901639344,7109,4,266,12.881147540983607,3143,0,74,16.25409836065574,3966,0,192,9.502092050209205,2271.0,1.0,37.0,4.644351464435147,1110.0,0.0,33.0,4.857740585774058,1161.0,0.0,25.0,244.0,2104.0,0.0709707886392768
34,20.271604938271604,4926,0,271,4.131687242798354,1004,0,34,16.13991769547325,3922,0,240,89.75308641975309,21810,0,2032,6.773662551440329,1646,0,191,13.497942386831276,3280,0,100,80.38271604938272,19533,0,818,11.150862068965518,2587.0,0.0,82.0,1.7327586206896552,402.0,0.0,7.0,9.418103448275861,2185.0,0.0,78.0,60.06896551724138,13936.0,0.0,919.0,2.3879310344827585,554.0,0.0,72.0,8.762931034482758,2033.0,0.0,60.0,60.400862068965516,14013.0,0.0,707.0,38.62551440329218,9386,3,272,20.271604938271604,4926,0,271,18.353909465020575,4460,0,93,15.342105263157896,3498.0,1.0,66.0,7.5701754385964914,1726.0,0.0,56.0,7.771929824561403,1772.0,0.0,44.0,243.0,2913.0,0.09907152331394756
35,11.906103286384976,2536,0,110,4.751173708920188,1012,0,32,7.154929577464789,1524,0,87,18.47887323943662,3936,0,312,5.694835680751174,1213,0,110,6.211267605633803,1323,0,57,18.051643192488264,3845,0,147,4.419047619047619,928.0,0.0,34.0,1.5238095238095237,320.0,0.0,6.0,2.895238095238095,608.0,0.0,30.0,7.923809523809524,1664.0,0.0,158.0,1.7047619047619047,358.0,0.0,34.0,2.7142857142857144,570.0,0.0,30.0,7.871428571428571,1653.0,0.0,72.0,22.87323943661972,4872,2,127,11.906103286384976,2536,0,110,10.967136150234742,2336,0,97,5.91542288557214,1189.0,1.0,18.0,3.0049751243781095,604.0,0.0,18.0,2.91044776119403,585.0,0.0,11.0,213.0,1383.0,0.06125431836300824
36,16.33653846153846,3398,0,140,3.8461538461538463,800,0,21,12.490384615384615,2598,0,134,68.54326923076923,14257,0,1344,3.7211538461538463,774,0,121,12.615384615384615,2624,0,112,70.1826923076923,14598,0,590,10.48768472906404,2129.0,0.0,83.0,2.1724137931034484,441.0,0.0,10.0,8.31527093596059,1688.0,0.0,81.0,52.88669950738916,10736.0,0.0,1045.0,1.8374384236453203,373.0,0.0,45.0,8.650246305418719,1756.0,0.0,69.0,53.49753694581281,10860.0,0.0,527.0,32.45673076923077,6751,3,162,16.33653846153846,3398,0,140,16.120192307692307,3353,0,79,16.102040816326532,3156.0,1.0,62.0,8.045918367346939,1577.0,0.0,61.0,8.056122448979592,1579.0,0.0,49.0,208.0,2460.0,0.11426978818283166
37,12.88,2576,0,106,3.195,639,0,16,9.685,1937,0,97,47.39,9478,0,952,1.75,350,0,49,11.13,2226,0,101,59.87,11974,0,476,8.025252525252526,1589.0,0.0,75.0,1.5505050505050506,307.0,0.0,6.0,6.474747474747475,1282.0,0.0,70.0,36.42929292929293,7213.0,0.0,776.0,1.2828282828282829,254.0,0.0,38.0,6.742424242424242,1335.0,0.0,73.0,37.95959595959596,7516.0,0.0,413.0,31.155,6231,3,119,12.88,2576,0,106,18.275,3655,0,96,13.855670103092784,2688.0,1.0,55.0,6.551546391752577,1271.0,0.0,51.0,7.304123711340206,1417.0,0.0,30.0,200.0,1962.0,0.0985929648241206
38,11.128205128205128,2170,0,104,2.8666666666666667,559,0,20,8.261538461538462,1611,0,89,33.5025641025641,6533,0,655,3.1025641025641026,605,0,86,8.025641025641026,1565,0,97,33.712820512820514,6574,0,405,6.62962962962963,1253.0,0.0,62.0,1.4232804232804233,269.0,0.0,8.0,5.2063492063492065,984.0,0.0,61.0,23.391534391534393,4421.0,0.0,519.0,1.5714285714285714,297.0,0.0,62.0,5.058201058201059,956.0,0.0,56.0,23.428571428571427,4428.0,0.0,303.0,22.92820512820513,4471,2,121,11.128205128205128,2170,0,104,11.8,2301,0,45,10.242774566473988,1772.0,1.0,44.0,5.040462427745664,872.0,0.0,42.0,5.202312138728324,900.0,0.0,27.0,195.0,1575.0,0.08326724821570182
39,15.112903225806452,2811,0,369,5.134408602150538,955,0,114,9.978494623655914,1856,0,255,31.526881720430108,5864,0,910,6.629032258064516,1233,0,313,8.483870967741936,1578,0,63,27.559139784946236,5126,0,288,5.8791208791208796,1070.0,0.0,66.0,1.7362637362637363,316.0,0.0,15.0,4.142857142857143,754.0,0.0,63.0,13.576923076923077,2471.0,0.0,445.0,1.9065934065934067,347.0,0.0,66.0,3.9725274725274726,723.0,0.0,43.0,12.813186813186814,2332.0,0.0,161.0,27.080645161290324,5037,2,372,15.112903225806452,2811,0,369,11.96774193548387,2226,0,80,8.363636363636363,1472.0,1.0,42.0,4.193181818181818,738.0,0.0,42.0,4.170454545454546,734.0,0.0,19.0,186.0,1298.0,0.07544318512060448
40,11.440217391304348,2105,0,175,3.717391304347826,684,0,26,7.7228260869565215,1421,0,149,25.831521739130434,4753,0,886,3.9130434782608696,720,0,169,7.5271739130434785,1385,0,98,23.543478260869566,4332,0,235,7.023391812865497,1201.0,0.0,94.0,2.0584795321637426,352.0,0.0,11.0,4.964912280701754,849.0,0.0,83.0,18.128654970760234,3100.0,0.0,667.0,1.8304093567251463,313.0,0.0,66.0,5.192982456140351,888.0,0.0,67.0,17.87719298245614,3057.0,0.0,216.0,22.222826086956523,4089,2,177,11.440217391304348,2105,0,175,10.782608695652174,1984,0,57,7.396551724137931,1287.0,1.0,40.0,3.6724137931034484,639.0,0.0,39.0,3.7241379310344827,648.0,0.0,17.0,184.0,1433.0,0.08511522927061059
41,10.92896174863388,2000,0,72,3.8524590163934427,705,0,23,7.076502732240437,1295,0,67,19.065573770491802,3489,0,295,3.9836065573770494,729,0,63,6.945355191256831,1271,0,61,19.89071038251366,3640,0,190,4.692737430167598,840.0,0.0,40.0,1.6033519553072626,287.0,0.0,7.0,3.089385474860335,553.0,0.0,37.0,8.541899441340782,1529.0,0.0,177.0,1.4972067039106145,268.0,0.0,28.0,3.195530726256983,572.0,0.0,30.0,8.64245810055866,1547.0,0.0,94.0,22.26775956284153,4075,2,149,10.92896174863388,2000,0,72,11.33879781420765,2075,0,103,6.696629213483146,1192.0,1.0,23.0,3.466292134831461,617.0,0.0,20.0,3.230337078651685,575.0,0.0,16.0,183.0,1110.0,0.06665465681859124
42,12.167597765363128,2178,0,143,3.3128491620111733,593,0,44,8.854748603351956,1585,0,102,28.692737430167597,5136,0,584,4.318435754189944,773,0,123,7.849162011173185,1405,0,110,26.43016759776536,4731,0,515,5.358823529411764,911.0,0.0,45.0,1.3647058823529412,232.0,0.0,11.0,3.9941176470588236,679.0,0.0,42.0,12.594117647058823,2141.0,0.0,247.0,1.5294117647058822,260.0,0.0,45.0,3.8294117647058825,651.0,0.0,39.0,12.011764705882353,2042.0,0.0,125.0,23.737430167597765,4249,2,225,12.167597765363128,2178,0,143,11.569832402234637,2071,0,82,7.363095238095238,1237.0,1.0,27.0,3.5416666666666665,595.0,0.0,27.0,3.8214285714285716,642.0,0.0,15.0,179.0,1265.0,0.07940493377691293
43,18.804469273743017,3366,0,386,4.4804469273743015,802,0,103,14.324022346368714,2564,0,287,56.41340782122905,10098,0,1087,5.994413407821229,1073,0,187,12.810055865921788,2293,0,225,50.944134078212294,9119,0,676,7.351190476190476,1235.0,0.0,45.0,1.375,231.0,0.0,8.0,5.976190476190476,1004.0,0.0,41.0,28.047619047619047,4712.0,0.0,306.0,1.380952380952381,232.0,0.0,40.0,5.970238095238095,1003.0,0.0,43.0,28.964285714285715,4866.0,0.0,207.0,32.90502793296089,5890,2,419,18.804469273743017,3366,0,386,14.100558659217876,2524,0,94,9.915151515151516,1636.0,1.0,45.0,4.993939393939394,824.0,0.0,29.0,4.921212121212121,812.0,0.0,27.0,179.0,1398.0,0.08775343669575042
44,9.46629213483146,1685,0,104,3.831460674157303,682,0,30,5.634831460674158,1003,0,88,15.601123595505618,2777,0,386,4.084269662921348,727,0,91,5.382022471910112,958,0,72,17.06741573033708,3038,0,155,4.502994011976048,752.0,0.0,47.0,1.5808383233532934,264.0,0.0,6.0,2.9221556886227544,488.0,0.0,43.0,8.32934131736527,1391.0,0.0,217.0,1.7425149700598803,291.0,0.0,38.0,2.7604790419161676,461.0,0.0,38.0,8.32934131736527,1391.0,0.0,100.0,20.01123595505618,3562,2,226,9.46629213483146,1685,0,104,10.544943820224718,1877,0,221,6.351851851851852,1029.0,1.0,21.0,3.074074074074074,498.0,0.0,21.0,3.2777777777777777,531.0,0.0,19.0,178.0,1108.0,0.07033580905224401
45,10.456140350877194,1788,0,97,3.3567251461988303,574,0,16,7.099415204678363,1214,0,87,24.169590643274855,4133,0,479,3.625730994152047,620,0,65,6.830409356725146,1168,0,70,26.730994152046783,4571,0,204,6.0476190476190474,1016.0,0.0,54.0,1.5535714285714286,261.0,0.0,6.0,4.494047619047619,755.0,0.0,50.0,16.61904761904762,2792.0,0.0,294.0,1.75,294.0,0.0,37.0,4.2976190476190474,722.0,0.0,47.0,16.696428571428573,2805.0,0.0,149.0,22.4093567251462,3832,2,102,10.456140350877194,1788,0,97,11.953216374269006,2044,0,51,9.11875,1459.0,1.0,36.0,4.56875,731.0,0.0,34.0,4.55,728.0,0.0,24.0,171.0,1272.0,0.08751289989680082
46,16.63529411764706,2828,0,128,4.188235294117647,712,0,26,12.447058823529412,2116,0,122,55.13529411764706,9373,0,1022,4.352941176470588,740,0,75,12.282352941176471,2088,0,92,59.758823529411764,10159,0,464,9.493975903614459,1576.0,0.0,87.0,1.608433734939759,267.0,0.0,6.0,7.885542168674699,1309.0,0.0,85.0,38.28915662650602,6356.0,0.0,776.0,1.7289156626506024,287.0,0.0,45.0,7.765060240963855,1289.0,0.0,67.0,38.46987951807229,6386.0,0.0,328.0,37.088235294117645,6305,3,160,16.63529411764706,2828,0,128,20.45294117647059,3477,0,100,11.149700598802395,1862.0,1.0,42.0,5.455089820359281,911.0,0.0,41.0,5.6946107784431135,951.0,0.0,29.0,170.0,1711.0,0.11910894535328924
47,11.103030303030303,1832,0,84,3.8666666666666667,638,0,34,7.236363636363636,1194,0,69,20.745454545454546,3423,0,240,4.254545454545455,702,0,67,6.848484848484849,1130,0,49,18.933333333333334,3124,0,105,5.061349693251533,825.0,0.0,26.0,1.478527607361963,241.0,0.0,7.0,3.5828220858895707,584.0,0.0,24.0,10.50920245398773,1713.0,0.0,121.0,1.656441717791411,270.0,0.0,21.0,3.4049079754601226,555.0,0.0,25.0,10.061349693251534,1640.0,0.0,67.0,21.975757575757576,3626,2,93,11.103030303030303,1832,0,84,10.872727272727273,1794,0,42,7.8924050632911396,1247.0,1.0,28.0,4.10126582278481,648.0,0.0,23.0,3.7911392405063293,599.0,0.0,21.0,165.0,1010.0,0.07464892830746489
48,13.078787878787878,2158,0,141,3.7696969696969695,622,0,31,9.309090909090909,1536,0,111,29.636363636363637,4890,0,442,4.460606060606061,736,0,97,8.618181818181819,1422,0,94,29.29090909090909,4833,0,267,6.0062111801242235,967.0,0.0,41.0,1.5527950310559007,250.0,0.0,7.0,4.453416149068323,717.0,0.0,39.0,14.279503105590063,2299.0,0.0,197.0,1.7391304347826086,280.0,0.0,28.0,4.267080745341615,687.0,0.0,34.0,14.0,2254.0,0.0,122.0,26.35757575757576,4349,2,148,13.078787878787878,2158,0,141,13.27878787878788,2191,0,70,8.39240506329114,1326.0,1.0,24.0,4.189873417721519,662.0,0.0,22.0,4.2025316455696204,664.0,0.0,17.0,165.0,1129.0,0.08344419807834443
49,10.707317073170731,1756,0,115,3.207317073170732,526,0,22,7.5,1230,0,93,29.103658536585368,4773,0,511,3.3292682926829267,546,0,91,7.378048780487805,1210,0,52,33.420731707317074,5481,0,268,6.619354838709677,1026.0,0.0,47.0,1.6451612903225807,255.0,0.0,7.0,4.974193548387097,771.0,0.0,42.0,18.84516129032258,2921.0,0.0,301.0,1.929032258064516,299.0,0.0,47.0,4.690322580645161,727.0,0.0,29.0,18.787096774193547,2912.0,0.0,114.0,24.158536585365855,3962,2,116,10.707317073170731,1756,0,115,13.451219512195122,2206,0,80,9.467948717948717,1477.0,1.0,28.0,4.698717948717949,733.0,0.0,28.0,4.769230769230769,744.0,0.0,24.0,164.0,1284.0,0.09606464162801137
50,11.8375,1894,0,90,3.3625,538,0,16,8.475,1356,0,83,32.625,5220,0,581,3.8625,618,0,49,7.975,1276,0,82,34.875,5580,0,266,6.3,1008.0,0.0,55.0,1.4,224.0,0.0,6.0,4.9,784.0,0.0,53.0,21.4375,3430.0,0.0,455.0,1.6125,258.0,0.0,30.0,4.6875,750.0,0.0,51.0,20.49375,3279.0,0.0,176.0,24.76875,3963,3,281,11.8375,1894,0,90,12.93125,2069,0,254,10.261437908496733,1570.0,1.0,37.0,5.104575163398692,781.0,0.0,36.0,5.1568627450980395,789.0,0.0,36.0,160.0,1181.0,0.09284591194968553
51,7.346153846153846,1146,0,73,3.0064102564102564,469,0,23,4.339743589743589,677,0,58,10.243589743589743,1598,0,187,2.7948717948717947,436,0,73,4.551282051282051,710,0,59,11.666666666666666,1820,0,199,4.032679738562091,617.0,0.0,31.0,1.4967320261437909,229.0,0.0,7.0,2.5359477124183005,388.0,0.0,26.0,6.241830065359477,955.0,0.0,100.0,1.4901960784313726,228.0,0.0,31.0,2.542483660130719,389.0,0.0,28.0,6.026143790849673,922.0,0.0,96.0,15.724358974358974,2453,2,87,7.346153846153846,1146,0,73,8.378205128205128,1307,0,37,5.671052631578948,862.0,1.0,20.0,2.7697368421052633,421.0,0.0,17.0,2.901315789473684,441.0,0.0,11.0,156.0,797.0,0.06592224979321754
